2023-03-15 22:03:28.947454 [INFO   ] [APP] application started
2023-03-15 22:12:35.410055 [INFO   ] [AUTO] Hedge Buying Order746 for price 152000 vol 7 diff is 500 event 6 position 12
2023-03-15 22:12:35.410098 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:12:35.410429 [INFO   ] [AUTO] order 746 filled for 7 lots at $152000 cents 6 events
2023-03-15 22:12:35.410438 [INFO   ] [AUTO] Hedging 7 SELLLL
2023-03-15 22:12:35.410450 [INFO   ] [AUTO] Current Position is 19 to buy 81 to sell 20
2023-03-15 22:12:36.414797 [INFO   ] [AUTO] Hedge Buying Order748 for price 152100 vol 55 diff is 400 event 4 position 19
2023-03-15 22:12:37.138641 [INFO   ] [AUTO] Hedge Buying Order749 for price 152200 vol 26 diff is 200 event 3 position 19
2023-03-15 22:12:38.453257 [INFO   ] [AUTO] Hedge Buying Order750 for price 152300 vol 48 diff is 300 event 2 position 19
2023-03-15 22:12:38.453286 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:12:38.453883 [INFO   ] [AUTO] order 750 filled for 48 lots at $152300 cents 2 events
2023-03-15 22:12:38.453889 [INFO   ] [AUTO] Hedging 48 SELLLL
2023-03-15 22:12:38.453901 [INFO   ] [AUTO] Current Position is 67 to buy 26 to sell 20
2023-03-15 22:12:38.628749 [INFO   ] [AUTO] Hedge Buying Order752 for price 152300 vol 7 diff is 400 event 4 position 67
2023-03-15 22:12:38.628769 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:12:38.630586 [INFO   ] [AUTO] order 752 filled for 7 lots at $152300 cents 5 events
2023-03-15 22:12:38.630592 [INFO   ] [AUTO] Hedging 7 SELLLL
2023-03-15 22:12:38.630604 [INFO   ] [AUTO] Current Position is 74 to buy 26 to sell 20
2023-03-15 22:12:39.141921 [INFO   ] [AUTO] Hedge Buying Order754 for price 152300 vol 26 diff is 200 event 6 position 74
2023-03-15 22:12:39.141953 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:12:39.147747 [INFO   ] [AUTO] order 754 filled for 26 lots at $152300 cents 6 events
2023-03-15 22:12:39.147756 [INFO   ] [AUTO] Hedging 26 SELLLL
2023-03-15 22:12:39.147771 [INFO   ] [AUTO] Current Position is 100 to buy 0 to sell 20
2023-03-15 22:12:56.705486 [INFO   ] [CON] 'Exec' remote disconnect
2023-03-15 22:12:56.705527 [INFO   ] [AUTO] execution connection lost
2023-03-15 22:12:56.705541 [INFO   ] [CON] 'Info' closing
2023-03-15 22:12:56.705567 [INFO   ] [CON] 'Exec' closing
